,target1,target2
16538,8884,5642
16539,8846,5642
16540,9930,5642
16541,10890,5642
16542,8671,5643
16543,10330,5643
16544,8643,5644
16545,9783,5645
16546,9207,5645
16547,8652,5646
16548,10472,5646
16549,10211,5647
16550,9550,5647
16551,9817,5647
16552,9121,5647
16553,9637,5648
16554,8784,5649
16555,9506,5650
16556,9072,5651
16557,10524,5651
16558,10106,5652
16559,10553,5652
16560,9008,5653
16561,9233,5653
16562,9870,5653
16563,10222,5653
16564,8667,5654
16565,10001,5654
16566,8797,5655
16567,10684,5656
16568,8747,5656
16569,10060,5656
16570,9554,5656
16571,8793,5656
16572,8784,5657
16573,8352,5658
16574,8788,5658
16575,10308,5658
16576,10493,5658
16577,10982,5658
16578,10049,5658
16579,11025,5659
16580,9457,5659
16581,10524,5659
16582,8397,5660
16583,9423,5660
16584,9982,5661
16585,8404,5662
16586,10288,5663
16587,10022,5664
16588,8687,5665
16589,9360,5665
16590,8498,5666
16591,10499,5667
16592,8772,5667
16593,10685,5667
16594,10420,5667
16595,10074,5667
16596,9124,5667
16597,9335,5668
16598,9155,5669
16599,10524,5669
16600,10222,5670
16601,9554,5671
16602,9930,5672
16603,9870,5673
16604,8393,5674
16605,8742,5674
16606,9003,5674
16607,9430,5674
16608,9935,5674
16609,8497,5674
16610,10808,5675
16611,9982,5675
16612,9637,5676
16613,8831,5676
16614,10049,5677
16615,10049,5678
16616,8781,5679
16617,10049,5679
16618,9955,5680
16619,9969,5680
16620,10920,5680
16621,10796,5680
16622,8788,5680
16623,9110,5680
16624,9155,5680
16625,9360,5680
16626,10140,5680
16627,10016,5680
16628,10049,5680
16629,10016,5681
16630,10016,5681
16631,10049,5681
16632,9594,5682
16633,9360,5682
16634,8466,5683
16635,8652,5683
16636,9117,5683
16637,10552,5683
16638,8448,5684
16639,10095,5684
16640,8378,5685
16641,10022,5685
16642,9276,5686
16643,9804,5686
16644,9048,5686
16645,10997,5687
16646,10240,5687
16647,9388,5687
16648,8675,5687
16649,9072,5687
16650,8835,5687
16651,8784,5687
16652,8418,5687
16653,10049,5687
16654,10095,5688
16655,10222,5689
16656,10095,5689
16657,8784,5690
16658,8421,5691
16659,9817,5691
16660,10524,5691
16661,8373,5692
16662,10319,5693
16663,8395,5694
16664,9155,5695
16665,10524,5695
16666,10524,5696
16667,11001,5697
16668,9837,5698
16669,9233,5698
16670,8675,5699
16671,8835,5699
16672,8651,5700
16673,10060,5700
16674,8418,5700
16675,9554,5700
16676,9003,5701
16677,10074,5701
16678,8784,5702
16679,9354,5703
16680,10308,5703
16681,8381,5703
16682,10022,5703
16683,8618,5704
16684,9797,5705
16685,9954,5706
16686,10579,5706
16687,8393,5706
16688,8367,5706
16689,8742,5706
16690,10616,5706
16691,8704,5706
16692,9430,5706
16693,10011,5706
16694,9207,5706
16695,8497,5706
16696,9326,5706
16697,8654,5706
16698,8863,5707
16699,8736,5707
16700,8784,5707
16701,8784,5708
16702,8902,5709
16703,8678,5709
16704,8678,5710
16705,10616,5711
16706,10209,5711
16707,10022,5711
16708,9041,5712
16709,9138,5712
16710,9379,5712
16711,10057,5713
16712,10095,5713
16713,8741,5714
16714,9430,5714
16715,9828,5714
16716,10708,5715
16717,9719,5716
16718,9138,5716
16719,9549,5716
16720,9361,5717
16721,8835,5717
16722,10022,5718
16723,10095,5719
16724,9379,5720
16725,9522,5721
16726,9804,5722
16727,9048,5722
16728,8511,5723
16729,9041,5723
16730,9379,5723
16731,10442,5724
16732,9719,5725
16733,9310,5725
16734,9138,5725
16735,9549,5725
16736,10060,5725
16737,9550,5726
16738,10890,5727
16739,9644,5728
16740,10583,5729
16741,9754,5729
16742,9591,5729
16743,9814,5729
16744,10898,5729
16745,9484,5729
16746,10890,5729
16747,10022,5729
16748,10095,5729
16749,8877,5730
16750,9515,5731
16751,10328,5732
16752,9121,5732
16753,10524,5733
16754,9804,5734
16755,9048,5734
16756,8675,5735
16757,9072,5735
16758,8418,5735
16759,9554,5736
16760,8784,5736
16761,8835,5736
16762,8448,5737
16763,9294,5738
16764,9902,5738
16765,8859,5738
16766,10859,5738
16767,9695,5738
16768,9816,5739
16769,9719,5739
16770,9549,5739
16771,9164,5739
16772,8418,5739
16773,9725,5740
16774,10439,5741
16775,9655,5742
16776,10604,5743
16777,8777,5744
16778,8395,5744
16779,10082,5744
16780,9310,5744
16781,10524,5744
16782,10139,5745
16783,8890,5746
16784,8438,5746
16785,8681,5746
16786,9695,5746
16787,10049,5746
16788,9817,5746
16789,8519,5747
16790,10982,5748
16791,8859,5749
16792,10844,5750
16793,9429,5750
16794,9388,5750
16795,8675,5750
16796,8829,5751
16797,10844,5752
16798,9515,5753
16799,9932,5754
16800,10221,5755
16801,10243,5756
16802,8367,5757
16803,10724,5758
16804,9121,5758
16805,10447,5759
16806,10552,5760
16807,10397,5761
16808,9360,5762
16809,9728,5763
16810,9499,5764
16811,9499,5764
16812,8675,5764
16813,10060,5764
16814,8418,5764
16815,8835,5764
16816,10060,5765
16817,8559,5766
16818,10095,5766
16819,8559,5767
16820,10095,5767
16821,10095,5768
16822,9784,5769
16823,9050,5770
16824,9050,5771
16825,8668,5772
16826,8849,5772
16827,9925,5772
16828,8673,5772
16829,9121,5773
16830,9409,5774
16831,8870,5775
16832,10614,5775
16833,8834,5775
16834,8736,5775
16835,10060,5775
16836,9804,5775
16837,9048,5775
16838,9804,5776
16839,9048,5776
16840,10095,5777
16841,9460,5778
16842,9864,5778
16843,10209,5779
16844,9326,5779
16845,10614,5780
16846,9853,5781
16847,9121,5782
16848,9276,5783
16849,10859,5784
16850,9043,5785
16851,9258,5786
16852,10207,5786
16853,9220,5786
16854,9220,5786
16855,11027,5786
16856,8399,5787
16857,8503,5788
16858,8503,5789
16859,9364,5790
16860,9753,5791
16861,9753,5791
16862,9577,5792
16863,9124,5792
16864,9466,5793
16865,9406,5794
16866,9169,5795
16867,9406,5795
16868,10162,5796
16869,10211,5797
16870,9212,5797
16871,9986,5797
16872,10635,5797
16873,8988,5797
16874,10890,5797
16875,8519,5797
16876,10524,5797
16877,10222,5797
16878,8418,5797
16879,9814,5797
16880,9783,5798
16881,10060,5798
16882,9072,5799
16883,10330,5800
16884,9124,5801
16885,9524,5802
16886,8651,5802
16887,9207,5802
16888,9499,5802
16889,10288,5802
16890,10060,5802
16891,9554,5802
16892,9072,5802
16893,8793,5803
16894,9605,5804
16895,9276,5805
16896,9600,5806
16897,9466,5807
16898,9460,5808
16899,9097,5808
16900,9360,5809
16901,9728,5809
16902,10049,5809
16903,9529,5810
16904,8599,5810
16905,8391,5811
16906,8834,5811
16907,9048,5811
16908,9655,5812
16909,9499,5812
16910,10052,5813
16911,10645,5814
16912,10087,5814
16913,8687,5814
16914,10507,5814
16915,9934,5814
16916,9986,5814
16917,8830,5814
16918,8916,5814
16919,9360,5814
16920,9814,5814
16921,9072,5814
16922,9121,5814
16923,10049,5814
16924,9695,5814
16925,8717,5815
16926,8538,5815
16927,9369,5815
16928,10330,5815
16929,9048,5815
16930,10330,5815
16931,8781,5816
16932,9877,5817
16933,9539,5818
16934,8781,5819
16935,10576,5820
16936,8877,5821
16937,9043,5821
16938,9466,5822
16939,9158,5823
16940,9166,5823
16941,9379,5823
16942,9138,5823
16943,9549,5823
16944,9550,5823
16945,10420,5823
16946,8916,5823
16947,8859,5824
16948,9457,5824
16949,9310,5824
16950,8673,5824
16951,8675,5825
16952,9264,5826
16953,8901,5826
16954,8511,5826
16955,9563,5827
16956,10646,5827
16957,9093,5828
16958,9853,5828
16959,8674,5828
16960,9324,5829
16961,9569,5829
16962,9233,5829
16963,10996,5830
16964,9438,5830
16965,8801,5830
16966,9577,5830
16967,8482,5830
16968,9827,5830
16969,9030,5830
16970,8741,5830
16971,8381,5830
16972,9430,5830
16973,11014,5830
16974,8497,5830
16975,9828,5830
16976,8952,5831
16977,10204,5832
16978,10397,5833
16979,10397,5834
16980,10082,5835
16981,9211,5836
16982,9262,5836
16983,10512,5836
16984,11034,5836
16985,9179,5836
16986,9875,5836
16987,10202,5836
16988,10106,5836
16989,8395,5836
16990,10604,5836
16991,10124,5836
16992,9121,5836
16993,10859,5836
16994,10082,5836
16995,8945,5837
16996,9212,5837
16997,9348,5837
16998,8859,5837
16999,9455,5837
17000,8519,5837
17001,10095,5837
17002,10524,5837
17003,8781,5838
17004,8668,5839
17005,8849,5839
17006,9797,5840
17007,9549,5840
17008,10639,5841
17009,10493,5841
17010,10982,5841
17011,8438,5841
17012,10082,5841
17013,9728,5841
17014,8498,5841
17015,10604,5841
17016,10082,5841
17017,9121,5841
17018,10049,5841
17019,9695,5841
17020,10524,5841
17021,9041,5842
17022,9379,5842
17023,9360,5843
17024,9201,5844
17025,9644,5844
17026,10950,5845
17027,10626,5845
17028,8454,5845
17029,8797,5845
17030,9382,5845
17031,10240,5845
17032,9600,5846
17033,10005,5847
17034,9233,5848
17035,9117,5849
17036,10941,5849
17037,9690,5849
17038,9258,5849
17039,8870,5849
17040,9684,5849
17041,9902,5849
17042,9472,5849
17043,10997,5849
17044,9499,5849
17045,10090,5849
17046,8774,5849
17047,9797,5849
17048,10982,5849
17049,9525,5849
17050,9637,5849
17051,8404,5849
17052,9207,5849
17053,10330,5849
17054,9728,5849
17055,9043,5849
17056,9550,5849
17057,10124,5849
17058,9864,5849
17059,9554,5849
17060,9072,5849
17061,10060,5849
17062,10330,5849
17063,10049,5849
17064,9695,5849
17065,8519,5850
17066,9804,5851
17067,9048,5851
17068,10257,5852
17069,9862,5852
17070,8391,5852
17071,11014,5852
17072,10330,5852
17073,10103,5853
17074,8725,5853
17075,8793,5853
17076,9719,5854
17077,9388,5854
17078,9549,5854
17079,9072,5854
17080,9695,5854
17081,10049,5854
17082,8835,5854
17083,8418,5854
17084,10060,5854
17085,8556,5854
17086,8474,5855
17087,10074,5855
17088,8627,5856
17089,10579,5856
17090,8558,5856
17091,8705,5856
17092,8862,5856
17093,11014,5856
17094,9423,5856
17095,9326,5856
17096,10209,5856
17097,10685,5856
17098,9828,5856
17099,10330,5856
17100,8784,5857
17101,9612,5858
17102,9719,5859
17103,9310,5859
17104,9138,5859
17105,9549,5859
17106,10397,5860
17107,8772,5861
17108,10074,5861
17109,9828,5861
17110,8943,5862
17111,9388,5863
17112,8675,5863
17113,10060,5863
17114,8835,5863
17115,10463,5864
17116,8835,5865
17117,9046,5866
17118,8599,5867
17119,10708,5867
17120,8519,5868
17121,8952,5869
17122,8651,5869
17123,9554,5869
17124,10060,5869
17125,9235,5870
17126,9466,5870
17127,9166,5870
17128,10397,5870
17129,9695,5871
17130,8784,5872
17131,10213,5873
17132,9746,5874
17133,8983,5874
17134,10599,5874
17135,8916,5874
17136,10124,5874
17137,9121,5874
17138,9072,5874
17139,10552,5874
17140,8674,5875
17141,8824,5876
17142,9046,5876
17143,8784,5877
17144,9554,5877
17145,9177,5878
17146,8859,5878
17147,10414,5879
17148,9600,5879
17149,9838,5879
17150,9860,5879
17151,8651,5880
17152,9072,5881
17153,9388,5882
17154,9116,5883
17155,9550,5883
17156,10442,5883
17157,9331,5884
17158,9484,5885
17159,10493,5885
17160,10890,5885
17161,9360,5885
17162,10222,5885
17163,9814,5886
17164,9423,5887
17165,10744,5888
17166,8599,5888
17167,9767,5888
17168,10708,5888
17169,10997,5889
17170,9986,5890
17171,9046,5890
17172,10599,5890
17173,10727,5890
17174,9550,5890
17175,10222,5890
17176,10049,5890
17177,8803,5891
17178,9837,5891
17179,9365,5891
17180,10109,5892
17181,10209,5892
17182,9554,5893
17183,10060,5893
17184,9739,5894
17185,9704,5894
17186,8651,5894
17187,10240,5894
17188,9554,5894
17189,10060,5894
17190,8793,5894
17191,8793,5894
17192,9961,5895
17193,9923,5896
17194,9919,5897
17195,8784,5898
17196,8808,5899
17197,10061,5899
17198,9637,5899
17199,8703,5900
17200,9047,5900
17201,8474,5900
17202,10257,5900
17203,10499,5900
17204,10616,5900
17205,8741,5900
17206,8391,5900
17207,9827,5900
17208,8704,5900
17209,9276,5900
17210,8943,5900
17211,11014,5900
17212,10052,5900
17213,10209,5900
17214,9310,5900
17215,8497,5900
17216,9326,5900
17217,10095,5900
17218,10330,5900
17219,9989,5901
17220,10128,5901
17221,8797,5901
17222,8497,5901
17223,9326,5901
17224,9841,5902
17225,10267,5902
17226,10589,5902
17227,9071,5902
17228,9684,5902
17229,10552,5902
17230,10589,5903
17231,10727,5904
17232,9644,5905
17233,9981,5905
17234,9121,5905
17235,9026,5906
17236,8745,5907
17237,9569,5908
17238,8404,5909
17239,10334,5910
17240,10239,5910
17241,10579,5910
17242,8939,5910
17243,10499,5910
17244,9577,5910
17245,8742,5910
17246,8858,5910
17247,10616,5910
17248,8729,5910
17249,11021,5910
17250,9827,5910
17251,8391,5910
17252,9430,5910
17253,8862,5910
17254,8797,5910
17255,9423,5910
17256,9326,5910
17257,10074,5910
17258,10330,5910
17259,9860,5911
17260,8842,5912
17261,10240,5912
17262,9125,5913
17263,10047,5914
17264,9655,5914
17265,9477,5915
17266,9591,5915
17267,11016,5915
17268,9864,5915
17269,8781,5915
17270,9506,5916
17271,8778,5916
17272,10552,5916
17273,9699,5917
17274,9919,5918
17275,10022,5918
17276,8599,5919
17277,9626,5920
17278,8519,5920
17279,9121,5920
17280,10524,5920
17281,10699,5921
17282,10580,5922
17283,10124,5922
17284,10095,5922
17285,10524,5922
17286,10579,5923
17287,10645,5924
17288,9418,5925
17289,8705,5926
17290,10997,5927
17291,8986,5928
17292,9741,5929
17293,8424,5930
17294,9877,5931
17295,8793,5932
17296,8793,5932
17297,8487,5933
17298,10017,5934
17299,9035,5935
17300,9182,5936
17301,11030,5937
17302,9971,5937
17303,9971,5937
17304,11027,5938
17305,9392,5939
17306,8836,5939
17307,8819,5940
17308,9046,5941
17309,10397,5942
17310,10600,5943
17311,9359,5943
17312,10912,5943
17313,8836,5943
17314,10561,5943
17315,9971,5943
17316,8781,5943
17317,9233,5944
17318,8418,5944
17319,10049,5944
17320,9827,5945
17321,8819,5945
17322,8793,5945
17323,8725,5946
17324,9201,5947
17325,9090,5948
17326,9098,5948
17327,9109,5948
17328,9457,5948
17329,9860,5948
17330,9388,5948
17331,10060,5948
17332,8418,5948
17333,10222,5949
17334,9991,5950
17335,9010,5950
17336,9109,5951
17337,9457,5951
17338,10177,5951
17339,9773,5952
17340,9934,5952
17341,10859,5952
17342,9515,5953
17343,8395,5953
17344,9360,5954
17345,10414,5955
17346,9600,5955
17347,8736,5956
17348,8793,5957
17349,9804,5958
17350,9048,5958
17351,8835,5958
17352,10727,5959
17353,9166,5960
17354,8916,5960
17355,9072,5960
17356,10029,5961
17357,8781,5961
17358,8859,5962
17359,10699,5963
17360,9460,5963
17361,10699,5963
17362,9864,5963
17363,8654,5963
17364,10796,5964
17365,9838,5964
17366,9860,5964
17367,8389,5964
17368,10531,5965
17369,10531,5965
17370,10397,5966
17371,10288,5967
17372,9178,5968
17373,8831,5968
17374,10158,5969
17375,9466,5970
17376,9554,5971
17377,8418,5972
17378,8404,5973
17379,8471,5973
17380,8930,5973
17381,9739,5973
17382,8389,5973
17383,9869,5973
17384,9207,5973
17385,8952,5973
17386,9072,5973
17387,9554,5973
17388,8418,5973
17389,8834,5974
17390,9388,5974
17391,8675,5974
17392,8835,5974
17393,8418,5974
17394,9804,5974
17395,9048,5974
17396,8721,5975
17397,8777,5975
17398,8988,5975
17399,8736,5975
17400,9310,5975
17401,8875,5975
17402,9455,5975
17403,9138,5975
17404,8916,5975
17405,8418,5975
17406,8784,5975
17407,9367,5976
17408,10808,5976
17409,10022,5976
17410,9993,5977
17411,8973,5977
17412,8986,5977
17413,9663,5978
17414,8793,5978
17415,10524,5978
17416,9217,5979
17417,9870,5979
17418,10022,5979
17419,9423,5979
17420,8705,5980
17421,10209,5980
17422,10904,5981
17423,9494,5982
17424,10233,5983
17425,8869,5983
17426,9499,5983
17427,9554,5983
17428,10060,5983
17429,8835,5983
17430,9048,5984
17431,10890,5985
17432,8404,5986
17433,8875,5986
17434,9121,5987
17435,9554,5987
17436,8793,5988
17437,9920,5989
17438,8784,5990
17439,9294,5991
17440,8374,5992
17441,10420,5993
17442,10074,5993
17443,9124,5993
17444,8952,5994
17445,10240,5994
17446,8651,5994
17447,9554,5994
17448,8400,5995
17449,10420,5995
17450,10074,5995
17451,8418,5996
17452,8599,5997
17453,10920,5997
17454,10708,5997
17455,10552,5998
17456,10140,5999
17457,10070,5999
17458,10727,5999
17459,8974,5999
17460,9046,5999
17461,8974,5999
17462,9899,5999
17463,9125,5999
17464,10604,5999
17465,10552,5999
17466,9695,5999
17467,9804,6000
17468,9635,6001
17469,9635,6002
17470,10657,6002
17471,10308,6002
17472,9919,6002
17473,10397,6003
17474,9072,6004
17475,9310,6005
17476,8793,6005
17477,8651,6006
17478,9814,6007
17479,8756,6008
17480,9235,6008
17481,10912,6008
17482,9499,6008
17483,9166,6008
17484,9072,6008
17485,9080,6009
17486,8671,6009
17487,10499,6009
17488,8705,6009
17489,9430,6009
17490,8497,6009
17491,10022,6009
17492,9423,6009
17493,9260,6010
17494,10420,6011
17495,10069,6012
17496,8400,6013
17497,10074,6013
17498,8438,6014
17499,9121,6015
17500,10420,6016
17501,9955,6017
17502,9841,6018
17503,10087,6018
17504,10975,6018
17505,10493,6018
17506,8599,6018
17507,10708,6018
17508,8675,6018
17509,10049,6018
17510,10975,6019
17511,9739,6019
17512,9207,6019
17513,9072,6019
17514,9902,6020
17515,9728,6020
17516,10397,6020
17517,10397,6020
17518,10124,6021
17519,9027,6022
17520,10997,6023
17521,10049,6023
17522,9695,6024
17523,8980,6025
17524,9555,6025
17525,9382,6025
17526,8831,6025
17527,9121,6026
17528,9121,6027
17529,10552,6028
17530,9726,6029
17531,9783,6030
17532,10240,6030
17533,9499,6030
17534,10420,6030
17535,8769,6030
17536,9207,6030
17537,10804,6030
17538,9837,6031
17539,9301,6031
17540,8774,6031
17541,8647,6032
17542,9995,6032
17543,10153,6032
17544,10174,6032
17545,10013,6032
17546,10236,6032
17547,9166,6032
17548,10975,6032
17549,10090,6032
17550,10152,6032
17551,8978,6032
17552,8471,6032
17553,9899,6032
17554,8420,6032
17555,9525,6032
17556,10823,6032
17557,9935,6032
17558,9494,6032
17559,10859,6032
17560,9072,6032
17561,8831,6032
17562,10684,6033
17563,9890,6034
17564,8607,6035
17565,10791,6035
17566,9814,6036
17567,10060,6037
17568,8418,6037
17569,9554,6037
17570,10472,6038
17571,8599,6039
17572,10029,6040
17573,9986,6041
17574,10552,6041
17575,8418,6041
17576,9827,6042
17577,8901,6042
17578,9326,6042
17579,8497,6042
17580,10330,6042
17581,10568,6043
17582,10552,6043
17583,9156,6044
17584,9525,6044
17585,9195,6044
17586,9309,6045
17587,10049,6046
17588,9449,6047
17589,9728,6047
17590,10222,6047
17591,8784,6047
17592,8573,6048
17593,10534,6048
17594,10744,6048
17595,10708,6048
17596,10209,6049
17597,9982,6049
17598,9326,6049
17599,9048,6049
17600,10005,6050
17601,8381,6050
17602,8879,6051
17603,9300,6052
17604,10061,6052
17605,8722,6053
17606,9797,6054
17607,10752,6055
17608,8772,6055
17609,10420,6055
17610,10744,6056
17611,10708,6056
17612,9971,6057
17613,9803,6058
17614,10643,6059
17615,8438,6060
17616,8681,6061
17617,8671,6062
17618,10102,6063
17619,10012,6064
17620,10531,6065
17621,8953,6066
17622,8974,6067
17623,8404,6067
17624,8995,6068
17625,8976,6069
17626,10139,6070
17627,9663,6071
17628,10035,6072
17629,9932,6072
17630,8836,6072
17631,8781,6072
17632,10596,6073
17633,9932,6074
17634,10498,6075
17635,10524,6076
17636,8705,6077
17637,9124,6077
17638,8829,6078
17639,8829,6078
17640,8670,6079
17641,8731,6079
17642,8731,6080
17643,8670,6080
17644,9870,6081
17645,10074,6081
17646,8768,6082
17647,9874,6083
17648,9152,6083
17649,9030,6083
17650,9577,6083
17651,10052,6083
17652,10074,6083
17653,10703,6084
17654,10585,6084
17655,9272,6084
17656,8986,6084
17657,10859,6084
17658,8793,6084
17659,10049,6084
17660,9522,6085
17661,9704,6085
17662,9704,6085
17663,9600,6086
17664,8555,6087
17665,9932,6087
17666,9455,6087
17667,8916,6088
17668,8872,6089
17669,10049,6089
17670,9555,6090
17671,9555,6090
17672,8375,6091
17673,9599,6091
17674,9518,6091
17675,9983,6091
17676,9598,6091
17677,9746,6091
17678,9272,6091
17679,8912,6091
17680,8986,6091
17681,9644,6091
17682,8973,6091
17683,8778,6091
17684,9043,6091
17685,8781,6091
17686,8654,6091
17687,9981,6092
17688,9706,6093
17689,8744,6093
17690,10221,6093
17691,8420,6093
17692,9797,6094
17693,9744,6095
17694,10969,6095
17695,9052,6095
17696,9052,6095
17697,9648,6096
17698,9044,6097
17699,9494,6097
17700,8774,6098
17701,8793,6098
17702,9338,6099
17703,9324,6100
17704,9294,6101
17705,8438,6101
17706,9860,6101
17707,9695,6101
17708,8983,6102
17709,8983,6102
17710,9207,6103
17711,9072,6103
17712,9804,6103
17713,10060,6103
17714,9048,6103
17715,11016,6104
17716,9098,6104
17717,9865,6104
17718,8556,6104
17719,8418,6104
17720,10509,6105
17721,9817,6105
17722,10099,6105
17723,8519,6105
17724,9860,6106
17725,10441,6107
17726,10139,6107
17727,8654,6107
17728,8932,6108
17729,9308,6108
17730,9489,6108
17731,9712,6108
17732,10201,6108
17733,8418,6108
17734,9784,6108
17735,10109,6108
17736,8793,6108
17737,8778,6109
17738,8654,6109
17739,10082,6110
17740,9720,6111
17741,8599,6111
17742,9569,6112
17743,8816,6113
