,sym1,sym2
17986,243,644
17987,243,848
17988,243,939
17989,243,1032
17990,243,784
17991,243,87
17992,243,574
17993,243,852
17994,243,971
17995,243,303
17996,243,957
17997,243,594
17998,243,292
17999,243,55
18000,243,954
18001,243,935
18002,243,64
18003,243,893
18004,243,288
18005,243,931
18006,243,744
18007,243,39
18008,243,15
18009,243,216
18010,243,382
18011,243,696
18012,243,833
18013,243,749
18014,243,149
18015,243,698
18016,243,95
18017,243,454
18018,243,346
18019,243,783
18020,243,431
18021,243,240
18022,243,166
18023,243,765
18024,243,695
18025,243,508
18026,243,690
18027,243,46
18028,243,295
18029,243,804
18030,243,224
18031,243,88
18032,243,494
18033,243,323
18034,243,846
18035,243,915
18036,243,63
18037,243,902
18038,243,734
18039,243,686
18040,243,840
18041,243,883
18042,243,352
18043,243,291
18044,243,461
18045,243,394
18046,243,289
18047,243,743
18048,243,450
18049,243,792
18050,243,956
18051,243,720
18052,243,254
18053,243,245
18054,243,555
18055,243,950
18056,243,286
18057,243,699
18058,243,824
18059,243,905
18060,243,246
18061,243,959
18062,243,509
18063,243,904
18064,243,645
18065,243,897
18066,243,672
18067,243,558
18068,243,33
18069,243,928
18070,243,952
18071,243,845
18072,243,532
18073,243,113
18074,243,689
18075,243,306
18076,243,741
18077,243,120
18078,243,24
18079,243,492
18080,243,154
18081,243,876
18082,243,997
18083,243,930
18084,243,642
18085,243,321
18086,417,508
18087,429,939
18088,429,15
18089,778,296
18090,778,55
18091,778,744
18092,778,95
18093,778,46
18094,778,224
18095,778,63
18096,778,532
18097,778,741
18098,458,182
18099,458,1049
18100,458,82
18101,458,371
18102,458,493
18103,458,296
18104,458,1032
18105,458,292
18106,458,55
18107,458,64
18108,458,931
18109,458,744
18110,458,95
18111,458,454
18112,458,765
18113,458,46
18114,458,224
18115,458,494
18116,458,63
18117,458,734
18118,458,289
18119,458,450
18120,458,720
18121,458,555
18122,458,246
18123,458,33
18124,458,928
18125,458,845
18126,458,532
18127,458,741
18128,458,492
18129,458,876
18130,458,321
18131,588,182
18132,588,187
18133,588,141
18134,588,82
18135,588,760
18136,588,736
18137,588,305
18138,588,530
18139,588,544
18140,588,505
18141,588,428
18142,588,231
18143,588,493
18144,588,296
18145,588,953
18146,588,729
18147,588,226
18148,588,282
18149,588,54
18150,588,909
18151,588,591
18152,588,612
18153,588,234
18154,588,955
18155,588,235
18156,588,776
18157,588,592
18158,588,958
18159,588,589
18160,588,435
18161,588,273
18162,588,986
18163,588,939
18164,588,1032
18165,588,87
18166,588,774
18167,588,348
18168,588,574
18169,588,852
18170,588,300
18171,588,971
18172,588,718
18173,588,957
18174,588,990
18175,588,594
18176,588,292
18177,588,55
18178,588,954
18179,588,935
18180,588,64
18181,588,893
18182,588,288
18183,588,399
18184,588,931
18185,588,744
18186,588,447
18187,588,15
18188,588,937
18189,588,728
18190,588,655
18191,588,188
18192,588,95
18193,588,765
18194,588,46
18195,588,804
18196,588,224
18197,588,88
18198,588,494
18199,588,775
18200,588,63
18201,588,973
18202,588,734
18203,588,883
18204,588,291
18205,588,461
18206,588,289
18207,588,368
18208,588,956
18209,588,720
18210,588,254
18211,588,555
18212,588,269
18213,588,950
18214,588,286
18215,588,970
18216,588,905
18217,588,988
18218,588,959
18219,588,668
18220,588,895
18221,588,897
18222,588,33
18223,588,928
18224,588,952
18225,588,845
18226,588,532
18227,588,306
18228,588,741
18229,588,907
18230,588,946
18231,588,492
18232,588,876
18233,588,930
18234,588,321
18235,117,782
18236,117,303
18237,117,292
18238,117,616
18239,117,289
18240,117,360
18241,117,127
18242,117,154
18243,89,435
18244,89,852
18245,89,594
18246,89,381
18247,89,95
18248,89,142
18249,89,1061
18250,89,154
18251,1036,182
18252,1036,277
18253,1036,505
18254,1036,493
18255,1036,296
18256,1036,694
18257,1036,161
18258,1036,435
18259,1036,832
18260,1036,945
18261,1036,1032
18262,1036,852
18263,1036,594
18264,1036,55
18265,1036,893
18266,1036,744
18267,1036,763
18268,1036,696
18269,1036,833
18270,1036,698
18271,1036,95
18272,1036,346
18273,1036,503
18274,1036,240
18275,1036,166
18276,1036,765
18277,1036,695
18278,1036,46
18279,1036,224
18280,1036,494
18281,1036,63
18282,1036,902
18283,1036,734
18284,1036,940
18285,1036,548
18286,1036,964
18287,1036,720
18288,1036,950
18289,1036,699
18290,1036,693
18291,1036,905
18292,1036,672
18293,1036,33
18294,1036,845
18295,1036,532
18296,1036,741
18297,1036,492
18298,1036,876
18299,1036,997
18300,1036,549
18301,1036,761
18302,92,182
18303,92,277
18304,92,82
18305,92,736
18306,92,305
18307,92,192
18308,92,530
18309,92,493
18310,92,296
18311,92,75
18312,92,226
18313,92,282
18314,92,241
18315,92,54
18316,92,694
18317,92,234
18318,92,404
18319,92,592
18320,92,435
18321,92,273
18322,92,832
18323,92,939
18324,92,1032
18325,92,87
18326,92,348
18327,92,574
18328,92,852
18329,92,971
18330,92,594
18331,92,55
18332,92,64
18333,92,893
18334,92,288
18335,92,399
18336,92,931
18337,92,744
18338,92,15
18339,92,216
18340,92,696
18341,92,653
18342,92,833
18343,92,698
18344,92,95
18345,92,346
18346,92,206
18347,92,240
18348,92,166
18349,92,765
18350,92,695
18351,92,46
18352,92,224
18353,92,88
18354,92,494
18355,92,63
18356,92,902
18357,92,734
18358,92,511
18359,92,352
18360,92,964
18361,92,366
18362,92,461
18363,92,289
18364,92,720
18365,92,245
18366,92,555
18367,92,118
18368,92,269
18369,92,950
18370,92,699
18371,92,970
18372,92,59
18373,92,905
18374,92,246
18375,92,897
18376,92,672
18377,92,29
18378,92,33
18379,92,928
18380,92,845
18381,92,504
18382,92,532
18383,92,741
18384,92,492
18385,92,876
18386,92,997
18387,92,321
18388,479,272
18389,479,0
18390,479,443
18391,479,1065
18392,479,568
18393,479,307
18394,479,807
18395,479,473
18396,479,793
18397,479,3
18398,479,792
18399,479,960
18400,479,658
18401,479,136
18402,479,162
18403,858,828
18404,858,364
18405,858,182
18406,858,493
18407,858,976
18408,858,296
18409,858,729
18410,858,860
18411,858,226
18412,858,887
18413,858,282
18414,858,944
18415,858,857
18416,858,592
18417,858,1032
18418,858,574
18419,858,55
18420,858,381
18421,858,744
18422,858,937
18423,858,728
18424,858,95
18425,858,765
18426,858,975
18427,858,46
18428,858,224
18429,858,996
18430,858,494
18431,858,63
18432,858,734
18433,858,511
18434,858,720
18435,858,950
18436,858,897
18437,858,33
18438,858,845
18439,858,532
18440,858,741
18441,858,946
18442,858,492
18443,858,876
18444,566,345
18445,566,82
18446,566,305
18447,566,544
18448,566,231
18449,566,296
18450,566,953
18451,566,921
18452,566,955
18453,566,717
18454,566,958
18455,566,174
18456,566,863
18457,566,791
18458,566,13
18459,566,980
18460,566,356
18461,566,971
18462,566,106
18463,566,25
18464,566,62
18465,566,303
18466,566,957
18467,566,341
18468,566,292
18469,566,55
18470,566,954
18471,566,935
18472,566,441
18473,566,942
18474,566,931
18475,566,121
18476,566,744
18477,566,943
18478,566,216
18479,566,655
18480,566,749
18481,566,95
18482,566,46
18483,566,204
18484,566,804
18485,566,319
18486,566,224
18487,566,44
18488,566,317
18489,566,63
18490,566,838
18491,566,705
18492,566,840
18493,566,649
18494,566,883
18495,566,603
18496,566,291
18497,566,660
18498,566,289
18499,566,709
18500,566,956
18501,566,245
18502,566,981
18503,566,878
18504,566,555
18505,566,900
18506,566,286
18507,566,822
18508,566,824
18509,566,1041
18510,566,959
18511,566,928
18512,566,952
18513,566,532
18514,566,306
18515,566,741
18516,566,154
18517,566,966
18518,566,321
18519,765,615
18520,765,171
18521,765,182
18522,765,81
18523,765,789
18524,765,786
18525,765,277
18526,765,714
18527,765,795
18528,765,850
18529,765,82
18530,765,736
18531,765,305
18532,765,371
18533,765,530
18534,765,544
18535,765,1033
18536,765,505
18537,765,428
18538,765,231
18539,765,493
18540,765,710
18541,765,12
18542,765,296
18543,765,953
18544,765,729
18545,765,147
18546,765,226
18547,765,782
18548,765,992
18549,765,282
18550,765,54
18551,765,694
18552,765,591
18553,765,58
18554,765,215
18555,765,1000
18556,765,161
18557,765,234
18558,765,955
18559,765,404
18560,765,985
18561,765,418
18562,765,542
18563,765,592
18564,765,958
18565,765,435
18566,765,273
18567,765,984
18568,765,832
18569,765,863
18570,765,969
18571,765,644
18572,765,848
18573,765,679
18574,765,51
18575,765,939
18576,765,945
18577,765,1032
18578,765,87
18579,765,774
18580,765,514
18581,765,582
18582,765,4
18583,765,574
18584,765,852
18585,765,300
18586,765,971
18587,765,106
18588,765,957
18589,765,990
18590,765,594
18591,765,200
18592,765,281
18593,765,292
18594,765,55
18595,765,954
18596,765,935
18597,765,64
18598,765,893
18599,765,288
18600,765,399
18601,765,309
18602,765,931
18603,765,744
18604,765,763
18605,765,39
18606,765,15
18607,765,27
18608,765,216
18609,765,655
18610,765,696
18611,765,653
18612,765,340
18613,765,188
18614,765,833
18615,765,149
18616,765,698
18617,765,95
18618,765,750
18619,765,346
18620,765,503
18621,765,322
18622,765,431
18623,765,240
18624,765,166
18625,765,243
18626,765,458
18627,765,588
18628,765,1036
18629,765,92
18630,765,858
18631,765,695
18632,765,508
18633,765,46
18634,765,204
18635,765,295
18636,765,804
18637,765,402
18638,765,713
18639,765,224
18640,765,1034
18641,765,799
18642,765,88
18643,765,494
18644,765,323
18645,765,258
18646,765,846
18647,765,775
18648,765,633
18649,765,915
18650,765,63
18651,765,902
18652,765,973
18653,765,734
18654,765,940
18655,765,838
18656,765,511
18657,765,569
18658,765,548
18659,765,687
18660,765,883
18661,765,603
18662,765,291
18663,765,122
18664,765,964
18665,765,366
18666,765,660
18667,765,461
18668,765,289
18669,765,743
18670,765,678
18671,765,368
18672,765,450
18673,765,792
18674,765,956
18675,765,720
18676,765,254
18677,765,245
18678,765,555
18679,765,118
18680,765,269
18681,765,950
18682,765,286
18683,765,719
18684,765,699
18685,765,824
18686,765,972
18687,765,982
18688,765,970
18689,765,693
18690,765,59
18691,765,1041
18692,765,905
18693,765,173
18694,765,246
18695,765,959
18696,765,1046
18697,765,766
18698,765,1004
18699,765,509
18700,765,668
18701,765,895
18702,765,645
18703,765,181
18704,765,897
18705,765,672
18706,765,29
18707,765,558
18708,765,33
18709,765,1031
18710,765,928
18711,765,661
18712,765,952
18713,765,845
18714,765,504
18715,765,532
18716,765,113
18717,765,306
18718,765,741
18719,765,120
18720,765,205
18721,765,170
18722,765,871
18723,765,1035
18724,765,480
18725,765,70
18726,765,492
18727,765,154
18728,765,876
18729,765,997
18730,765,930
18731,765,549
18732,765,761
18733,765,321
18734,279,296
18735,279,585
18736,279,55
18737,279,744
18738,279,95
18739,279,46
18740,279,224
18741,279,63
18742,279,741
18743,754,1033
18744,754,296
18745,754,226
18746,754,782
18747,754,607
18748,754,984
18749,754,863
18750,754,971
18751,754,106
18752,754,303
18753,754,281
18754,754,55
18755,754,381
18756,754,931
18757,754,744
18758,754,27
18759,754,339
18760,754,749
18761,754,95
18762,754,46
18763,754,498
18764,754,319
18765,754,142
18766,754,540
18767,754,224
18768,754,1034
18769,754,317
18770,754,63
18771,754,163
18772,754,838
18773,754,825
18774,754,569
18775,754,660
18776,754,616
18777,754,289
18778,754,555
18779,754,824
18780,754,1041
18781,754,766
18782,754,360
18783,754,928
18784,754,532
18785,754,741
18786,754,205
18787,754,1035
18788,754,127
18789,754,70
18790,754,154
18791,754,321
18792,159,296
18793,159,435
18794,159,852
18795,159,594
18796,159,55
18797,159,744
18798,159,95
18799,159,46
18800,159,224
18801,159,63
18802,159,532
18803,159,741
18804,456,283
18805,456,634
18806,456,505
18807,456,296
18808,456,226
18809,456,909
18810,456,608
18811,456,215
18812,456,235
18813,456,435
18814,456,643
18815,456,1009
18816,456,87
18817,456,514
18818,456,348
18819,456,852
18820,456,594
18821,456,55
18822,456,893
18823,456,481
18824,456,517
18825,456,744
18826,456,653
18827,456,217
18828,456,95
18829,456,46
18830,456,224
18831,456,1023
18832,456,1024
18833,456,88
18834,456,258
18835,456,63
18836,456,511
18837,456,291
18838,456,461
18839,456,289
18840,456,950
18841,456,905
18842,456,895
18843,456,897
18844,456,504
18845,456,1019
18846,456,532
18847,456,741
18848,456,641
18849,456,154
18850,456,510
18851,456,321
18852,975,976
18853,975,296
18854,975,226
18855,975,887
18856,975,282
18857,975,857
18858,975,55
18859,975,381
18860,975,744
18861,975,95
18862,975,595
18863,975,858
18864,975,46
18865,975,224
18866,975,996
18867,975,63
18868,975,118
18869,975,897
18870,975,1054
18871,975,532
18872,975,741
18873,695,615
18874,695,182
18875,695,277
18876,695,714
18877,695,795
18878,695,850
18879,695,82
18880,695,736
18881,695,305
18882,695,530
18883,695,544
18884,695,1033
18885,695,505
18886,695,428
18887,695,231
18888,695,493
18889,695,12
18890,695,296
18891,695,953
18892,695,226
18893,695,992
18894,695,694
18895,695,58
18896,695,1000
18897,695,161
18898,695,234
18899,695,955
18900,695,542
18901,695,958
18902,695,435
18903,695,273
18904,695,832
18905,695,863
18906,695,969
18907,695,848
18908,695,679
18909,695,51
18910,695,939
18911,695,945
18912,695,1032
18913,695,87
18914,695,4
18915,695,852
18916,695,971
18917,695,106
18918,695,957
18919,695,990
18920,695,594
18921,695,200
18922,695,281
18923,695,55
18924,695,954
18925,695,935
18926,695,893
18927,695,288
18928,695,399
18929,695,309
18930,695,931
18931,695,744
18932,695,763
18933,695,15
18934,695,27
18935,695,216
18936,695,696
18937,695,340
18938,695,188
18939,695,833
18940,695,149
18941,695,698
18942,695,95
18943,695,346
18944,695,503
18945,695,322
18946,695,431
18947,695,240
18948,695,166
18949,695,243
18950,695,1036
18951,695,92
18952,695,765
18953,695,508
18954,695,46
18955,695,804
18956,695,402
18957,695,224
18958,695,1034
18959,695,799
18960,695,88
18961,695,494
18962,695,323
18963,695,633
18964,695,915
18965,695,63
18966,695,902
18967,695,734
18968,695,940
18969,695,838
18970,695,569
18971,695,548
18972,695,883
18973,695,603
18974,695,291
18975,695,964
18976,695,660
18977,695,461
18978,695,289
18979,695,678
18980,695,792
18981,695,956
18982,695,720
18983,695,254
18984,695,555
18985,695,950
18986,695,286
18987,695,699
18988,695,824
18989,695,970
18990,695,693
18991,695,1041
18992,695,905
18993,695,246
18994,695,959
18995,695,1046
18996,695,766
18997,695,1004
18998,695,509
18999,695,668
19000,695,895
19001,695,181
19002,695,897
19003,695,672
19004,695,558
19005,695,33
19006,695,928
19007,695,661
19008,695,952
19009,695,845
19010,695,532
19011,695,113
19012,695,306
19013,695,741
19014,695,205
19015,695,871
19016,695,1035
19017,695,480
19018,695,70
19019,695,492
19020,695,876
19021,695,997
19022,695,549
19023,695,761
19024,695,321
19025,1053,95
19026,759,296
19027,759,130
19028,759,338
19029,759,55
19030,759,744
19031,759,95
19032,759,46
19033,759,224
19034,759,63
19035,759,532
19036,759,741
19037,194,526
19038,194,554
19039,508,182
19040,508,277
19041,508,714
19042,508,493
19043,508,296
19044,508,226
19045,508,992
19046,508,325
19047,508,694
19048,508,832
19049,508,462
19050,508,969
19051,508,848
19052,508,939
19053,508,1032
19054,508,55
19055,508,744
19056,508,15
19057,508,696
19058,508,833
19059,508,149
19060,508,698
19061,508,95
19062,508,346
19063,508,431
19064,508,240
19065,508,166
19066,508,243
19067,508,417
19068,508,765
19069,508,695
19070,508,46
19071,508,295
19072,508,224
19073,508,494
19074,508,915
19075,508,63
19076,508,902
19077,508,734
19078,508,792
19079,508,720
19080,508,699
19081,508,1046
19082,508,509
19083,508,672
19084,508,558
19085,508,33
19086,508,661
19087,508,845
19088,508,532
19089,508,113
19090,508,741
19091,508,120
19092,508,871
19093,508,480
19094,508,492
19095,508,876
19096,508,997
19097,806,647
19098,806,296
19099,806,863
19100,806,650
19101,806,106
19102,806,55
19103,806,744
19104,806,95
19105,806,46
19106,806,224
19107,806,63
19108,806,649
19109,806,660
19110,806,819
19111,806,532
19112,806,741
19113,690,114
19114,690,797
19115,690,710
19116,690,296
19117,690,220
19118,690,226
19119,690,909
19120,690,235
19121,690,435
19122,690,848
19123,690,87
19124,690,852
19125,690,300
19126,690,594
19127,690,55
19128,690,744
19129,690,382
19130,690,440
19131,690,149
19132,690,95
19133,690,243
19134,690,242
19135,690,46
19136,690,295
19137,690,224
19138,690,88
19139,690,63
19140,690,366
19141,690,461
19142,690,743
19143,690,19
19144,690,118
19145,690,950
19146,690,762
19147,690,84
19148,690,645
19149,690,897
19150,690,532
19151,690,689
19152,690,741
19153,690,120
19154,690,642
19155,60,867
19156,60,296
19157,60,74
19158,60,164
19159,60,882
19160,60,263
19161,60,55
19162,60,744
19163,60,95
19164,60,868
19165,60,46
19166,60,224
19167,60,63
19168,60,284
19169,60,866
19170,60,987
19171,60,869
19172,60,723
19173,60,1046
19174,60,14
19175,60,661
19176,60,1042
19177,60,532
19178,60,874
19179,60,741
19180,60,168
19181,60,871
19182,60,480
19183,60,383
19184,60,865
19185,911,736
19186,911,505
19187,911,296
19188,911,435
19189,911,777
19190,911,852
19191,911,594
19192,911,55
19193,911,893
19194,911,399
19195,911,744
19196,911,951
19197,911,95
19198,911,46
19199,911,402
19200,911,224
19201,911,63
19202,911,950
19203,911,719
19204,911,905
19205,911,895
19206,911,532
19207,911,741
19208,911,321
19209,71,95
19210,71,1050
19211,274,296
19212,274,125
19213,274,55
19214,274,744
19215,274,95
19216,274,46
19217,274,224
19218,274,63
19219,274,624
19220,274,897
19221,274,532
19222,274,741
19223,242,114
19224,242,797
19225,242,296
19226,242,300
19227,242,55
19228,242,744
19229,242,95
19230,242,690
19231,242,46
19232,242,224
19233,242,63
19234,242,762
19235,242,84
19236,242,532
19237,242,689
19238,242,741
19239,242,642
19240,560,66
19241,11,714
19242,11,296
19243,11,226
19244,11,435
19245,11,852
19246,11,396
19247,11,594
19248,11,55
19249,11,744
19250,11,149
19251,11,95
19252,11,46
19253,11,224
19254,11,829
19255,11,63
19256,11,831
19257,11,830
19258,11,293
19259,11,432
19260,11,916
19261,11,532
19262,11,741
19263,61,296
19264,61,125
19265,61,55
19266,61,744
19267,61,95
19268,61,46
19269,61,224
19270,61,63
19271,61,624
19272,61,532
19273,61,741
19274,715,714
19275,715,296
19276,715,435
19277,715,852
19278,715,594
19279,715,55
19280,715,744
19281,715,149
19282,715,95
19283,715,1030
19284,715,46
19285,715,224
19286,715,63
19287,715,397
19288,715,532
19289,715,741
19290,46,615
19291,46,283
